Date,ADAWE BIKE,ADAWE PED,ALEX,COBY,CRTZ,LBAY,LLYN,LMET,OBVW,OGLD,ORPY,OYNG,PORTAGE,SOMO
2012-09-23,,,768,493,385,279,651,969,,,665,,,203
2012-09-24,,,595,674,487,179,360,582,,,474,,,205
2012-09-25,,,968,1084,1032,217,498,766,,,1232,,,235
2012-09-26,,,1685,1121,1041,513,1163,1887,,,1809,,,360
2012-09-27,,,1632,1170,1073,358,1284,1912,,,1752,,,411
2012-09-28,,,1555,1058,897,403,1164,1880,,,1464,,,397
2012-09-29,,,1849,1289,1179,562,1459,2031,,,1964,,,432
2012-09-30,,,1657,1262,1079,538,1324,1873,,,1809,,,399
2012-10-01,,,1069,1098,1218,146,379,666,,,1266,,,265
2012-10-02,,,312,296,222,89,190,308,,,185,,,108
2012-10-03,,,1311,873,876,427,1057,1505,,,1320,,,483
2012-10-04,,,1771,1226,1209,541,1431,1988,,,2117,,,541
2012-10-05,,,1555,1185,1046,361,1327,1945,,,1679,,,552
2012-10-06,,,1672,1220,1064,567,1353,1864,,,1766,,,558
2012-10-07,,,1210,987,825,382,1023,1489,,,1269,,,456
2012-10-08,,,490,454,414,125,276,473,,,409,,,214
2012-10-09,,,668,547,611,119,252,386,,,688,,,179
2012-10-10,,,752,678,847,135,263,434,,,933,,,182
2012-10-11,,,1536,1128,1076,500,1315,1875,,,1772,,,498
2012-10-12,,,1170,739,625,437,1068,1534,,,1112,,,389
2012-10-13,,,1245,885,653,466,1109,1615,,,1209,,,446
2012-10-14,,,1084,743,585,396,936,1379,,,1037,,,390
2012-10-15,,,608,585,552,141,311,521,,,574,,,270
2012-10-16,,,203,161,125,62,111,183,,,66,,,92
2012-10-17,,,1142,724,674,352,959,1311,,,1137,,,332
2012-10-18,,,1290,792,686,430,1115,1600,,,1280,,,464
2012-10-19,,,1326,785,723,476,1096,1543,,,1304,,,436
2012-10-20,,,1606,1247,1204,517,1273,1879,,,2021,,,540
2012-10-21,,,790,529,438,316,725,997,,,638,,,309
2012-10-22,,,671,677,672,173,346,564,,,699,,,246
2012-10-23,,,436,438,376,112,240,453,,,359,,,209
2012-10-24,,,1324,908,870,403,1085,1506,,,1617,,,469
2012-10-25,,,1355,976,845,463,1175,1637,,,1477,,,456
2012-10-26,,,1292,876,694,426,1046,1506,,,1190,,,444
2012-10-27,,,1304,981,844,431,1091,1598,,,1464,,,450
2012-10-28,,,1666,1181,1289,340,1117,1657,,,2097,,,439
2012-10-29,,,357,307,248,96,214,359,,,220,,,182
2012-10-30,,,230,181,141,86,179,278,,,118,,,114
2012-10-31,,,981,648,509,323,742,1128,,,860,,,308
2012-11-01,,,820,539,536,331,756,1081,,,717,,,326
2012-11-02,,,826,464,381,288,710,990,,,703,,,277
2012-11-03,,,883,536,426,194,724,1046,,,749,,,303
2012-11-04,,,663,426,331,262,628,905,,,596,,,289
2012-11-05,,,322,356,250,113,232,380,,,193,,,228
2012-11-06,,,359,287,310,95,204,352,,,257,,,169
2012-11-07,,,850,596,463,298,764,1115,,,768,,,283
2012-11-08,,,913,565,467,329,762,1090,,,743,,,284
2012-11-09,,,911,572,463,335,732,1032,,,675,,,265
2012-11-10,,,870,589,499,335,786,1070,,,807,,,321
2012-11-11,,,781,538,375,310,711,1051,,,640,,,265
2012-11-12,,,438,377,345,106,220,380,,,261,,,181
2012-11-13,,,284,280,286,98,188,282,,,282,,,99
2012-11-14,,,764,663,684,206,496,747,,,744,,,262
2012-11-15,,,882,544,463,390,805,1174,,,713,,,338
2012-11-16,,,935,549,508,355,816,1185,,,736,,,317
2012-11-17,,,888,573,464,322,711,1066,,,704,,,316
2012-11-18,,,773,513,384,278,644,932,,,667,,,246
2012-11-19,,,397,312,303,114,258,349,,,340,,,157
2012-11-20,,,386,344,303,96,198,314,,,317,,,135
2012-11-21,,,827,547,496,309,734,1062,,,752,,,266
2012-11-22,,,884,572,468,337,772,1135,,,730,,,281
2012-11-23,,,933,617,519,349,785,1158,,,890,,,313
2012-11-24,,,994,644,582,313,775,1155,,,870,,,345
2012-11-25,,,659,483,372,292,615,947,,,576,,,218
2012-11-26,,,218,171,151,60,123,264,,,82,,,88
2012-11-27,,,213,171,157,58,138,227,,,117,,,79
2012-11-28,,,232,145,133,109,271,400,,,104,,,71
2012-11-29,,,352,224,151,159,332,507,,,142,,,125
2012-11-30,,,432,258,187,173,375,540,,,144,,,138
2012-12-01,,,375,211,150,128,292,478,,,104,,,112
2012-12-02,,,342,188,119,141,275,486,,,104,,,114
2012-12-03,,,,,,54,128,153,,,,,,61
2012-12-04,,,,,,195,58,81,,,,,,42
2012-12-05,,,,,,214,457,660,,,,,,167
2012-12-06,,,,,,197,435,636,,,,,,144
2012-12-07,,,,,,184,435,662,,,,,,143
2012-12-08,,,,,,197,404,587,,,,,,149
2012-12-09,,,,,,172,439,612,,,,,,138
2012-12-10,,,,,,44,103,152,,,,,,43
2012-12-11,,,,,,44,107,180,,,,,,41
2012-12-12,,,,,,64,133,192,,,,,,33
2012-12-13,,,,,,76,171,262,,,,,,63
2012-12-14,,,,,,102,208,336,,,,,,84
2012-12-15,,,,,,100,243,375,,,,,,85
2012-12-16,,,,,,128,262,447,,,,,,107
2012-12-17,,,,,,39,89,142,,,,,,41
2012-12-18,,,,,,24,49,92,,,,,,17
2012-12-19,,,,,,73,133,193,,,,,,18
2012-12-20,,,,,,82,145,205,,,,,,21
2012-12-21,,,,,,92,187,287,,,,,,74
2012-12-22,,,,,,85,168,296,,,,,,85
2012-12-23,,,,,,35,56,87,,,,,,6
2012-12-24,,,,,,18,12,40,,,,,,8
2012-12-25,,,,,,15,26,53,,,,,,12
2012-12-26,,,,,,31,48,108,,,,,,15
2012-12-27,,,,,,11,21,27,,,,,,3
2012-12-28,,,,,,17,28,53,,,,,,18
2012-12-29,,,,,,22,36,72,,,,,,0
2012-12-30,,,,,,35,55,92,,,,,,10
2012-12-31,,,,,,16,29,87,,,,,,1
2013-01-01,,,,,,21,23,45,,,,,,2
2013-01-02,,,,,,28,43,97,,,,,,17
2013-01-03,,,0,10,8,15,30,56,,,1,,,12
2013-01-04,,,0,33,30,53,85,127,,,0,,,22
2013-01-05,,,0,39,50,52,76,159,,,0,,,11
2013-01-06,,,0,49,20,42,110,165,,,0,,,30
2013-01-07,,,0,16,13,21,47,78,,,2,,,15
2013-01-08,,,1,16,16,24,38,62,,,0,,,4
2013-01-09,,,0,67,48,69,119,231,,,0,,,31
2013-01-10,,,0,68,56,73,147,254,,,0,,,64
2013-01-11,,,0,74,76,85,176,252,,,0,,,67
2013-01-12,,,0,67,47,93,173,283,,,0,,,73
2013-01-13,,,0,40,36,84,148,217,,,0,,,53
2013-01-14,,,0,17,15,33,56,116,,,0,,,33
2013-01-15,,,0,19,29,23,37,85,,,1,,,13
2013-01-16,,,0,117,74,96,187,311,,,0,,,72
2013-01-17,,,0,114,44,99,194,295,,,0,,,67
2013-01-18,,,0,96,68,106,201,330,,,1,,,60
2013-01-19,,,1,84,38,97,182,282,,,0,,,58
2013-01-20,,,1,68,51,65,119,188,,,0,,,53
2013-01-21,,,0,26,23,33,22,75,,,0,,,8
2013-01-22,,,1,25,32,19,24,61,,,0,,,3
2013-01-23,,,0,52,33,65,112,195,,,0,,,39
2013-01-24,,,0,70,40,65,114,212,,,0,,,37
2013-01-25,,,0,63,25,52,95,178,,,0,,,34
2013-01-26,,,0,53,11,58,99,163,,,0,,,31
2013-01-27,,,0,30,19,57,85,178,,,0,,,32
2013-01-28,,,0,16,5,19,34,64,,,1,,,11
2013-01-29,,,0,16,9,47,74,110,,,0,,,18
2013-01-30,,,0,59,35,66,116,199,,,0,,,3
2013-01-31,,,0,57,20,60,107,194,,,0,,,45
2013-02-01,,,5,73,22,63,116,205,,,0,,,51
2013-02-02,,,4,64,33,71,146,223,,,0,,,43
2013-02-03,,,0,59,22,77,129,204,,,0,,,45
2013-02-04,,,1,29,16,19,41,71,,,0,,,17
2013-02-05,,,0,18,12,17,39,79,,,0,,,12
2013-02-06,,,0,73,27,73,128,205,,,0,,,46
2013-02-07,,,0,62,31,81,147,218,,,0,,,58
2013-02-08,,,4,70,31,92,173,259,,,0,,,53
2013-02-09,,,0,75,21,79,148,214,,,0,,,46
2013-02-10,,,4,36,14,43,69,149,,,1,,,1
2013-02-11,,,1,14,5,17,27,92,,,0,,,14
2013-02-12,,,1,25,16,16,47,84,,,1,,,9
2013-02-13,,,2,56,35,59,117,198,,,0,,,29
2013-02-14,,,1,60,21,71,131,216,,,1,,,43
2013-02-15,,,1,73,26,88,149,252,,,0,,,65
2013-02-16,,,8,87,44,89,171,269,,,0,,,67
2013-02-17,,,1,86,18,50,122,208,,,0,,,45
2013-02-18,,,3,25,13,19,36,68,,,1,,,26
2013-02-19,,,0,26,5,17,30,60,,,0,,,12
2013-02-20,,,3,46,9,43,89,133,,,0,,,27
2013-02-21,,,4,59,28,71,122,235,,,0,,,39
2013-02-22,,,2,51,17,58,120,211,,,0,,,34
2013-02-23,,,1,63,24,74,135,231,,,0,,,45
2013-02-24,,,2,59,18,69,123,207,,,0,,,49
2013-02-25,,,1,10,12,21,41,74,,,0,,,21
2013-02-26,,,1,26,21,20,42,90,,,0,,,26
2013-02-27,,,4,81,32,78,161,271,,,0,,,80
2013-02-28,,,4,127,38,90,197,301,,,0,,,80
2013-03-01,,,8,66,40,62,108,205,,,0,,,11
2013-03-02,,,0,52,20,64,83,202,,,0,,,28
2013-03-03,,,0,79,34,67,119,245,,,0,,,43
2013-03-04,,,0,24,19,24,34,85,,,0,,,22
2013-03-05,,,0,22,23,19,44,69,,,0,,,28
2013-03-06,,,0,75,36,78,139,252,,,0,,,63
2013-03-07,,,5,95,45,71,145,267,,,0,,,56
2013-03-08,,,7,88,63,90,192,325,,,0,,,84
2013-03-09,,,4,84,43,101,204,336,,,0,,,75
2013-03-10,,,17,92,54,108,208,356,,,0,,,84
2013-03-11,,,27,87,70,52,106,192,,,0,,,78
2013-03-12,,,9,80,51,45,82,162,,,0,,,65
2013-03-13,,,24,132,90,115,244,388,,,0,,,100
2013-03-14,,,14,148,74,129,236,364,,,0,,,107
2013-03-15,,,23,121,103,96,222,392,,,0,,,85
2013-03-16,,,22,110,41,75,157,297,,,0,,,61
2013-03-17,,,10,63,44,69,159,258,,,0,,,55
2013-03-18,,,3,44,30,35,60,129,,,0,,,49
2013-03-19,,,26,28,52,25,59,105,,,0,,,32
2013-03-20,,,23,109,63,115,199,349,,,0,,,72
2013-03-21,,,0,44,21,51,85,172,,,0,,,15
2013-03-22,,,0,75,46,64,123,250,,,0,,,52
2013-03-23,,,0,98,49,87,154,276,,,0,,,60
2013-03-24,,,1,99,48,71,147,277,,,0,,,66
2013-03-25,,,0,84,39,37,70,139,,,0,,,59
2013-03-26,,,5,76,70,40,70,144,,,0,,,59
2013-03-27,,,15,171,134,140,270,425,,,0,,,137
2013-03-28,,,54,249,153,148,330,529,,,0,,,152
2013-03-29,,,66,208,136,168,349,556,,,0,,,140
2013-03-30,,,86,230,178,182,345,605,,,0,,,169
2013-03-31,,,55,235,248,90,154,300,,,0,,,105
2013-04-01,,,92,445,512,103,206,335,,,0,,,101
2013-04-02,,,118,298,357,72,154,262,,,0,,,84
2013-04-03,,,94,137,133,69,145,244,,,1,,,81
2013-04-04,,,235,235,139,150,354,497,,,0,,,112
2013-04-05,,,317,246,183,170,393,550,,,2,,,137
2013-04-06,,,510,382,275,238,483,739,,,7,,,195
2013-04-07,,,503,327,243,207,470,650,,,8,,,178
2013-04-08,,,333,367,416,97,172,326,,,12,,,158
2013-04-09,,,181,162,193,61,118,216,,,10,,,87
2013-04-10,,,797,556,500,312,645,950,,,80,,,228
2013-04-11,,,735,545,512,324,665,955,,,214,,,229
2013-04-12,,,876,624,510,336,728,1079,,,301,,,254
2013-04-13,,,618,387,299,265,554,830,,,234,,,217
2013-04-14,,,57,43,13,39,86,147,,,312,,,20
2013-04-15,,,122,67,43,35,72,458,,,156,,,47
2013-04-16,,,256,260,321,77,170,297,,,698,,,92
2013-04-17,,,986,684,694,408,882,1185,,,536,,,255
2013-04-18,,,606,482,375,235,494,723,,,505,,,165
2013-04-19,,,1195,1045,1058,414,1011,1330,,,1387,,,327
2013-04-20,,,706,563,425,299,682,1251,,,634,,,212
2013-04-21,,,727,485,450,304,649,914,,,749,,,205
2013-04-22,,,297,234,205,93,208,789,,,171,,,112
2013-04-23,,,588,474,732,115,256,358,,,925,,,168
2013-04-24,,,1238,970,1073,472,1060,1296,,,1687,,,307
2013-04-25,,,1445,1079,1110,504,1110,1735,,,1965,,,373
2013-04-26,,,808,673,543,375,789,1089,,,805,,,220
2013-04-27,,,1311,927,824,468,1044,1496,,,1344,,,324
2013-04-28,,,934,698,645,338,793,1209,,,1071,,,258
2013-04-29,,,608,563,565,155,322,514,,,670,,,200
2013-04-30,,,1774,1849,2432,278,569,748,,,3177,,,283
2013-05-01,,,1177,932,830,457,1085,1465,,,1395,,,283
2013-05-02,,,1009,860,892,493,999,1344,,,1303,,,322
2013-05-03,,,2023,1830,1964,693,1611,2177,,,2761,,,442
2013-05-04,,,2173,2108,2055,799,1710,2284,,,2729,,,473
2013-05-05,,,2113,1841,1867,735,1571,2140,,,2545,,,458
2013-05-06,,,1733,1983,2778,381,731,1012,,,2735,,,391
2013-05-07,,,1929,2070,3492,395,819,1101,,,3179,,,321
2013-05-08,,,2083,1941,2334,781,1799,2433,,,2958,,,430
2013-05-09,,,2357,1978,2474,839,1889,2494,,,3303,,,472
2013-05-10,,,2483,2238,2368,856,1945,2655,,,3003,,,477
2013-05-11,,,1927,1786,1614,691,1471,2043,,,2056,,,416
2013-05-12,,,1332,1111,944,538,1146,1553,,,1341,,,305
2013-05-13,,,675,734,864,140,315,593,,,566,,,163
2013-05-14,,,698,796,969,153,327,503,,,657,,,141
2013-05-15,,,1166,920,751,508,1103,1487,,,1266,,,274
2013-05-16,,,1778,1451,1527,683,1455,1996,,,2250,,,387
2013-05-17,,,1535,1188,937,665,1330,1798,,,1440,,,306
2013-05-18,,,2125,1652,1554,726,1631,2349,,,2432,,,401
2013-05-19,,,2068,1901,1930,685,1522,2188,,,2565,,,399
2013-05-20,,,2224,2316,3466,365,707,1020,,,2745,,,352
2013-05-21,,,1430,1037,1847,217,421,639,,,1051,,,191
2013-05-22,,,1823,2024,2823,284,591,833,,,2763,,,223
2013-05-23,,,1270,967,791,515,1189,1580,,,1371,,,312
2013-05-24,,,1257,1259,919,533,1207,1585,,,1306,,,296
2013-05-25,,,1288,1192,683,519,1049,1441,,,1188,,,299
2013-05-26,,,889,1006,592,407,872,1177,,,847,,,247
2013-05-27,,,1089,1287,1250,303,614,933,,,1002,,,292
2013-05-28,,,1417,1401,1734,324,656,939,,,1755,,,318
2013-05-29,,,2330,2033,2131,821,1641,2456,,,3163,,,419
2013-05-30,,,2354,2012,2037,907,2010,2597,,,3347,,,469
2013-05-31,,,875,770,642,541,886,1232,,,952,,,221
2013-06-01,,,2393,2045,2112,860,1962,2555,,,3372,,,474
2013-06-02,,,1788,1660,1750,721,1667,2247,,,2631,,,396
2013-06-03,,,796,1313,1137,314,600,879,,,1546,,,250
2013-06-04,,,735,852,1011,224,424,639,,,1088,,,199
2013-06-05,,,2276,1827,1661,816,1834,2406,,,2779,,,433
2013-06-06,,,2701,2154,2067,815,1968,2619,,,3310,,,495
2013-06-07,,,2583,2084,1758,822,1862,2541,,,3047,,,420
2013-06-08,,,1139,784,503,482,1030,1358,,,1091,,,217
2013-06-09,,,580,449,311,271,609,845,,,520,,,201
2013-06-10,,,639,777,708,218,407,609,,,789,,,273
2013-06-11,,,2130,1904,2798,287,673,1004,,,3389,,,361
2013-06-12,,,2022,1660,1758,713,1722,2336,,,2977,,,327
2013-06-13,,,546,513,265,284,631,863,,,588,,,168
2013-06-14,,,2429,2178,2071,739,1811,2522,,,3261,,,456
2013-06-15,,,2221,2201,1840,742,1784,2427,,,2827,,,484
2013-06-16,,,2165,2030,1879,700,1659,2346,,,2912,,,494
2013-06-17,,,1851,2258,2419,348,768,1098,,,2930,,,402
2013-06-18,,,380,419,348,98,228,336,,,345,,,102
2013-06-19,,,1874,1499,1223,657,1473,2035,,,2146,,,385
2013-06-20,,,2441,2037,2006,730,1820,2510,,,3154,,,433
2013-06-21,,,2582,2540,2422,864,2078,2848,,,3638,,,457
2013-06-22,,,2493,2690,2276,827,2037,2733,,,3346,,,395
2013-06-23,,,2329,2247,2157,773,1877,2584,,,3269,,,488
2013-06-24,,,533,704,560,186,423,587,,,473,,,217
2013-06-25,,,1362,1247,1933,304,653,927,,,2069,,,251
2013-06-26,,,1576,1521,1540,623,1382,1993,,,2094,,,374
2013-06-27,,,1930,1567,1352,667,1637,2163,,,2281,,,405
2013-06-28,,,2124,1925,1742,664,1712,2377,,,2687,,,410
2013-06-29,,,2285,2133,2034,783,1877,2451,,,3208,,,466
2013-06-30,,,564,423,282,260,588,771,,,537,,,162
2013-07-01,,,1020,1209,1164,219,492,768,,,1163,,,259
2013-07-02,,,2748,2302,2895,353,779,1108,,,3094,,,270
2013-07-03,,,611,2900,3100,566,1084,1557,831,802,5061,613,2162,560
2013-07-04,,,1459,1245,1014,602,1479,1904,342,500,1821,404,1658,806
2013-07-05,,,2174,2100,1989,734,1786,2434,583,714,3208,584,2396,902
2013-07-06,,,1913,1723,1608,760,1966,2451,632,748,3715,601,2170,898
2013-07-07,,,1759,1700,1440,678,1672,1838,515,627,2842,539,1802,894
2013-07-08,,,1541,1913,2079,380,849,881,765,694,3901,572,1141,614
2013-07-09,,,1290,923,1301,269,662,1064,516,518,2086,421,814,546
2013-07-10,,,2139,1863,1909,745,1891,2078,735,789,3894,660,2188,936
2013-07-11,,,2191,1927,1918,753,1851,2204,567,678,3189,581,2349,946
2013-07-12,,,1606,1351,1265,687,1704,2361,532,627,2911,495,1695,810
2013-07-13,,,2435,2202,2200,844,2249,2443,799,939,4614,799,2576,1048
2013-07-14,,,2116,2067,1935,756,1918,2412,728,792,4022,676,2236,990
2013-07-15,,,1867,2032,2217,332,890,1138,748,781,3534,598,1098,726
2013-07-16,,,1767,1579,1909,362,950,1143,788,791,3757,614,1073,644
2013-07-17,,,1825,1843,1685,647,1769,2366,480,600,2914,529,2191,886
2013-07-18,,,2063,1776,1753,679,1735,2354,495,604,2941,522,2315,916
2013-07-19,,,1755,1639,1376,655,1649,2155,377,509,2239,421,1945,844
2013-07-20,,,1849,1632,1442,628,1646,2284,446,601,2442,480,2006,838
2013-07-21,,,1340,1099,778,433,1098,1530,233,337,1354,291,1254,588
2013-07-22,,,1477,1596,1773,251,641,979,415,432,2153,355,1015,670
2013-07-23,,,2397,1973,2768,299,760,1039,750,705,3195,639,1416,564
2013-07-24,,,2228,2251,2177,718,1738,2366,637,784,3686,678,2433,988
2013-07-25,,,2035,1884,1605,675,1713,2344,456,583,2924,512,2251,880
2013-07-26,,,2038,1865,1715,684,1748,2410,504,709,2858,596,2181,950
2013-07-27,,,2397,2402,2252,700,1825,2536,651,774,3504,676,2499,982
2013-07-28,,,2074,2127,2062,634,1575,2209,530,667,3026,561,2012,980
2013-07-29,,,1626,2380,2225,335,729,1008,678,678,3318,575,2494,686
2013-07-30,,,772,751,870,157,385,590,221,229,851,193,412,374
2013-07-31,,,1704,1460,1241,569,1386,2076,372,497,2076,441,1723,794
2013-08-01,,,2530,2194,2280,671,1830,2556,584,693,3336,634,2449,970
2013-08-02,,,2466,2352,2279,731,1881,2564,665,796,3670,707,2451,1070
2013-08-03,,,1076,914,751,391,1001,1445,199,309,1229,272,1130,606
2013-08-04,,,1691,1626,1539,477,1307,1849,409,555,2379,477,1618,798
2013-08-05,,,1403,1463,1564,201,490,544,327,360,1696,302,801,492
2013-08-06,,,1489,1236,1671,181,409,473,415,434,1761,381,899,412
2013-08-07,,,2337,2415,2806,256,658,916,724,724,3643,624,1621,502
2013-08-08,,,2304,1980,1906,667,1679,2408,522,612,2977,561,2195,952
2013-08-09,,,1768,1481,1282,613,1481,2033,326,443,2101,383,1672,812
2013-08-10,,,2083,2035,1918,636,1645,2342,527,624,3086,532,1971,940
2013-08-11,,,1899,1803,1604,615,1478,2161,399,597,2676,500,1740,858
2013-08-12,,,1789,1804,1867,303,689,1049,445,543,2439,479,1013,642
2013-08-13,,,2161,1770,2584,273,694,1003,568,584,2567,511,1335,560
2013-08-14,,,2106,1845,1763,863,1610,2245,544,672,2784,577,2042,846
2013-08-15,,,1608,1255,1048,608,1397,1964,344,490,1924,432,1631,740
2013-08-16,,,1823,1540,1355,621,1494,2113,377,530,2113,465,1834,826
2013-08-17,,,2307,2043,1913,733,1762,2473,552,685,3082,626,2190,968
2013-08-18,,,1911,1756,1474,606,1470,2078,474,626,2391,565,1711,838
2013-08-19,,,1828,2007,2131,299,662,996,538,597,2731,519,1034,736
2013-08-20,,,2031,1588,2173,305,640,1034,600,620,2532,508,1070,634
2013-08-21,,,2031,1883,1815,694,1704,2368,503,614,2948,525,2137,878
2013-08-22,,,2183,1968,1930,680,1927,2552,513,716,3256,605,2251,938
2013-08-23,,,2162,2046,1776,700,1806,2444,490,662,2920,574,2149,934
2013-08-24,,,975,783,587,373,946,1311,206,279,1077,228,980,594
2013-08-25,,,1970,1892,1686,574,1583,2231,541,707,2780,608,1867,902
2013-08-26,,,1552,1825,2002,311,669,1052,461,508,2503,418,944,664
2013-08-27,,,1649,1431,1774,260,639,843,476,502,1907,448,942,632
2013-08-28,,,1440,1194,970,517,1317,1910,317,448,1681,369,1527,748
2013-08-29,,,1952,1626,1611,608,1655,2291,510,678,2499,564,2034,908
2013-08-30,,,1843,1696,1540,590,1647,2327,463,596,2587,479,2018,910
2013-08-31,,,2201,1898,1851,689,1861,2454,529,682,2891,596,2206,976
2013-09-01,,,1580,1320,1041,526,1374,1756,381,534,1892,407,1546,816
2013-09-02,,,1321,1435,1269,223,519,791,268,289,1358,287,753,506
2013-09-03,,,2078,1603,2016,289,620,836,533,533,2283,421,1211,508
2013-09-04,,,1103,1129,1237,172,352,554,313,356,1354,334,644,312
2013-09-05,,,1499,1170,956,676,1465,2042,344,421,1775,359,1588,884
2013-09-06,,,1987,1393,1251,668,1634,2316,444,575,2275,489,1928,720
2013-09-07,,,1994,1595,1433,691,1687,2378,487,647,2408,555,2042,886
2013-09-08,,,1937,1545,1342,601,1523,2180,473,602,2287,497,1858,792
2013-09-09,,,776,799,695,177,434,691,238,297,702,273,385,430
2013-09-10,,,1463,1572,1738,213,527,821,408,548,2099,476,902,522
2013-09-11,,,2017,1475,1371,674,1672,2323,521,612,2495,540,1947,816
2013-09-12,,,1043,749,611,382,851,1276,192,270,871,250,924,520
2013-09-13,,,1829,1484,1396,673,1611,2241,519,637,2402,543,1945,904
2013-09-14,,,1335,1014,759,489,1152,1638,245,337,1349,289,1313,670
2013-09-15,,,1495,1156,866,567,1368,1963,297,383,1505,359,1676,732
2013-09-16,,,1192,1270,1267,275,528,744,307,409,1381,379,633,616
2013-09-17,,,1048,952,976,232,441,667,285,363,1196,312,545,484
2013-09-18,,,1649,1178,942,601,1475,2065,370,518,1929,404,1725,778
2013-09-19,,,2051,1390,1326,665,1584,2294,510,593,2315,517,1953,780
2013-09-20,,,2243,1600,1500,698,1684,2384,496,618,2590,555,2015,854
2013-09-21,,,2255,1641,1540,731,1817,2509,530,648,2673,572,2085,958
2013-09-22,,,2049,1688,1675,698,1660,2392,527,621,2448,574,1959,858
2013-09-23,,,317,301,156,110,207,373,41,72,134,45,132,272
2013-09-24,,,689,595,682,161,391,633,160,196,633,172,346,348
2013-09-25,,,1819,1120,780,565,1428,2049,374,478,1770,429,1646,722
2013-09-26,,,2002,1324,1134,626,1554,2205,473,592,2221,525,1969,816
2013-09-27,,,2144,1476,1265,618,1605,2407,473,579,2428,509,2037,856
2013-09-28,,,1976,1547,1207,608,1658,2397,500,618,2274,561,1935,840
2013-09-29,,,1907,1548,1322,548,1477,2102,457,574,2292,502,1818,812
2013-09-30,,,39,1638,1618,262,568,853,447,516,1991,455,880,706
2013-10-01,,,1107,1640,1773,286,569,837,562,599,2182,508,945,502
2013-10-02,,,1873,1335,1233,703,1658,2259,477,603,2300,532,1904,800
2013-10-03,,,1992,1475,1441,762,1791,2477,508,666,2637,600,2084,928
2013-10-04,,,2024,1584,1525,644,1456,2116,592,716,2656,629,2102,944
2013-10-05,,,2114,1599,1442,776,1820,2451,536,648,2494,588,2033,978
2013-10-06,,,1399,945,674,528,1185,1727,264,366,1436,300,1365,630
2013-10-07,,,1139,1080,1127,280,566,799,342,412,1378,338,620,542
2013-10-08,,,334,308,219,109,212,367,63,127,227,103,159,258
2013-10-09,,,992,630,477,427,947,1256,205,266,951,215,1017,484
2013-10-10,,,1699,1201,1069,637,1508,2128,418,510,2012,456,1765,766
2013-10-11,,,1916,1302,1161,658,1520,2148,469,555,2230,481,1794,794
2013-10-12,,,1898,1368,1256,665,1534,2179,404,553,2274,480,1855,834
2013-10-13,,,1754,1301,1126,547,1223,1757,382,471,1946,422,1474,748
2013-10-14,,,1318,1307,1447,186,390,619,342,374,1661,334,808,458
2013-10-15,,,999,1114,1109,135,295,480,272,289,1336,248,580,292
2013-10-16,,,964,977,1104,138,311,513,295,318,1293,307,554,278
2013-10-17,,,1525,1019,816,615,1356,1898,382,494,1804,411,1612,696
2013-10-18,,,1040,703,526,487,1034,1401,225,269,1054,212,1047,600
2013-10-19,,,1478,1012,831,612,1379,1890,345,471,1709,417,1613,678
2013-10-20,,,1038,796,538,430,922,1294,208,280,1045,234,1063,504
2013-10-21,,,391,444,326,157,250,405,136,169,340,151,197,318
2013-10-22,,,632,638,621,160,344,552,178,205,735,154,349,344
2013-10-23,,,1015,641,461,417,907,1265,224,277,987,217,1110,428
2013-10-24,,,1374,810,625,539,1141,1654,289,360,1232,306,1336,606
2013-10-25,,,1412,886,652,576,1228,1677,307,386,1376,313,1445,616
2013-10-26,,,1219,680,538,554,1097,1545,266,359,1142,322,1246,516
2013-10-27,,,1116,724,489,465,981,1422,229,300,987,258,1116,502
2013-10-28,,,207,146,88,80,124,238,44,71,78,68,81,162
2013-10-29,,,358,337,328,118,237,396,208,159,377,126,206,276
2013-10-30,,,1043,648,458,425,885,1240,215,268,885,226,1037,428
2013-10-31,,,1150,690,528,457,1007,1387,232,298,974,256,1118,530
2013-11-01,,,1127,688,530,429,957,1387,241,302,993,251,1137,544
2013-11-02,,,733,439,278,321,693,901,153,214,648,182,803,360
2013-11-03,,,694,465,298,344,648,931,144,177,564,164,669,352
2013-11-04,,,323,296,186,130,207,391,60,107,182,91,138,264
2013-11-05,,,359,402,366,115,192,329,118,137,425,119,233,254
2013-11-06,,,966,587,429,417,861,1269,210,267,911,219,948,476
2013-11-07,,,1039,691,545,501,993,1351,253,326,1083,284,1094,600
2013-11-08,,,967,601,503,409,886,1261,268,299,916,270,949,502
2013-11-09,,,981,560,438,453,895,1305,200,252,811,248,954,472
2013-11-10,,,842,500,319,399,744,1071,165,220,667,191,772,434
2013-11-11,,,281,233,157,79,144,279,47,105,157,82,106,198
2013-11-12,,,131,119,77,49,90,170,19,39,71,28,46,112
2013-11-13,,,307,226,176,144,270,458,48,74,210,67,136,158
2013-11-14,,,668,397,267,300,619,832,121,165,493,140,633,324
2013-11-15,,,645,397,273,317,568,841,123,165,511,149,614,352
2013-11-16,,,845,546,386,384,759,1065,181,247,765,208,845,458
2013-11-17,,,782,551,363,331,722,1091,178,246,740,193,813,398
2013-11-18,,,491,605,621,191,298,504,205,256,881,225,385,366
2013-11-19,,,182,173,137,70,133,255,24,68,106,48,91,162
2013-11-20,,,550,368,253,295,593,778,121,159,479,124,560,324
2013-11-21,,,675,389,263,278,585,841,104,145,465,130,573,342
